"Betweenness(Weight)","Closeness(Weight)","Degree(Weight)","Eigenvector","Information","LAC","name","Network","selected","shared name","Subgragh"
"6.0","0.1652554211543774","5.889399999999999","0.032196566462516785","8.55174732208252","12.533333333333333","Pallidum_L","13.564935064935066","false","Pallidum_L","1.2309787377733625E21"
"16.0","0.1216461420002371","2.26","6.002847221679986E-4","4.572323322296143","2.0","Frontal_Mid_Orb_L","2.6666666666666665","false","Frontal_Mid_Orb_L","4.2790367469030605E17"
"4.0","0.20101347777393277","27.34359999999999","0.13140086829662323","13.806159019470215","50.689655172413794","Caudate_L","54.97091612549712","false","Caudate_L","2.0503495239333197E22"
"7.0","0.18131696815807677","18.031899999999997","0.09942307323217392","13.044719696044922","37.04347826086956","Hippocampus_R","40.216082324256746","false","Hippocampus_R","1.1738316050867375E22"
"5.0","0.15154308733117378","4.4175","0.015147180296480656","7.283875942230225","8.545454545454545","ParaHippocampal_R","9.55","false","ParaHippocampal_R","2.7245516385852116E20"
"4.0","0.17259828352361176","11.110500000000002","0.07026108354330063","11.443161010742188","27.933333333333334","Heschl_R","28.896551724137932","false","Heschl_R","5.862206719408841E21"
"116.0","0.18662520375666747","19.994","0.11466691642999649","13.457841873168945","42.96153846153846","Temporal_Sup_R","46.27107034536134","false","Temporal_Sup_R","1.5613767113011116E22"
"37.0","0.16973910303054213","12.928100000000002","0.08091956377029419","12.153964042663574","31.22222222222222","Temporal_Mid_L","32.8427731092437","false","Temporal_Mid_L","7.775682055337182E21"
"2.0","0.11938239363950577","2.5128999999999997","4.5874016359448433E-4","4.572323322296143","2.8","Frontal_Sup_Orb_R","3.6666666666666665","false","Frontal_Sup_Orb_R","2.49899270503661568E17"
"98.0","0.16499843857665925","9.0031","0.03857434540987015","10.354036331176758","15.130434782608695","Cerebelum_4_5_R","18.26742424242424","false","Cerebelum_4_5_R","1.7669676105504444E21"
"1.0","0.15329020191201354","5.0088","0.021581172943115234","7.958078384399414","10.307692307692308","Fusiform_L","11.36111111111111","false","Fusiform_L","5.5307183540425615E20"
"22.0","0.13362914258675604","3.3151000000000006","0.008416665717959404","6.511557102203369","6.222222222222222","Cerebelum_3_R","7.875","false","Cerebelum_3_R","8.41223855959326E19"
"198.0","0.15844982720712872","6.7995","0.0261439960449934","9.07850170135498","10.705882352941176","Vermis_3","13.50138888888889","false","Vermis_3","8.116622983740103E20"
"39.0","0.15641839817849654","6.658200000000001","0.028105992823839188","9.320221900939941","12.444444444444445","Fusiform_R","14.741911764705883","false","Fusiform_R","9.380571589223027E20"
"4.0","0.14062028851232386","3.6750999999999996","0.011761008761823177","6.911271095275879","8.2","Cerebelum_3_L","9.194444444444445","false","Cerebelum_3_L","1.6425576059847993E20"
"0.0","0.1468207149567947","1.2005","0.006850070785731077","3.3319482803344727","2.0","Pallidum_R","3.0","false","Pallidum_R","5.572134054350186E19"
